CD_REFNIS;SectorId;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;Value
45068;45017B092;61;01Mar1981;31Dec9999;159,5130448;HOOG RECHEM - NACHTEGAAL;38,2413865
45068;45017C00-;204;01Mar1981;31Dec9999;38,68428197;WANNEGEM;527,3459649
45068;45017C08-;241;01Mar1981;31Dec9999;190,8283149;LEDE;126,2915308
45068;45017C09-;282;01Mar1981;31Dec9999;356,5109369;WANNEGEM-LEDE-VERSPR. BEWONING;79,09995761
45068;45017D00-;230;01Mar1981;31Dec9999;49,37403322;NOKERE-KERN;465,831906
45068;45017D08-;238;01Mar1981;31Dec9999;161,2204265;NELLEKENSKEER;147,6239737
45068;45017D09-;306;01Mar1981;31Dec9999;486,8997566;TJOENSHOEK - VERSPR. BEWONING;62,84661183
45068;45017ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
45068;45057A000;1467;01Mar1981;31Dec9999;63,26620037;ZINGEM-CENTRUM;2318,773676
45068;45057A01-;1283;01Mar1981;31Dec9999;116,4810661;MEERSKANT;1101,466567
45068;45057A020;1105;01Mar1981;31Dec9999;80,43040868;VOORDE - BROEK - STATION;1373,858492
45068;45057A0PN;292;01Oct2001;31Dec9999;556,9519875;SCHELDEMEERS;52,42821762
45068;45057B001;501;01Mar1981;31Dec9999;52,79552318;OUWEGEM-KERN;948,9440958
45068;45057B012;532;01Mar1981;31Dec9999;83,56755312;SCHIJTPUT;636,6107181
45068;45057B09-;575;01Mar1981;31Dec9999;480,1428803;HUISGAVER;119,7560192
45068;45057C00-;505;01Mar1981;31Dec9999;86,90035942;HUISE-KERN;581,1253295
45068;45057C091;268;01Mar1981;31Dec9999;504,303118;HUISE - VERSPREIDE BEWONING;53,14264189
45068;45057C112;260;01Mar1981;31Dec9999;16,69505275;BEERTEGEM;1557,34758
45068;45057C191;190;01Mar1981;31Dec9999;113,1993139;T PEERDEKE;167,8455403
45068;45057C29-;549;01Mar1981;31Dec9999;277,1253561;MALDEGEM;198,1052935
45068;45057ZZZZ;6;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46003;46003A001;1267;01Mar1981;31Dec9999;32,03512506;BEVEREN-CENTRUM;3955,033725
46003;46003A011;1073;01Mar1981;31Dec9999;22,8363892;VINCKENDAM;4698,641238
46003;46003A032;1508;01Mar1981;31Dec9999;45,44613066;BOSDAM;3318,214286
46003;46003A042;264;01Mar1981;31Dec9999;4,923925613;DONKVIJVER - TRIEST;5361,575717
46003;46003A043;435;01Mar1981;31Dec9999;8,188827632;DONKVIJVER - ARENBERG;5312,115721
46003;46003A071;498;01Mar1981;31Dec9999;47,14693155;VESTEN;1056,272346
46003;46003A100;741;01Mar1981;31Dec9999;52,30970512;KRUIBEKESTEENWEG;1416,563137
46003;46003A112;1080;01Mar1981;31Dec9999;14,87328502;MARKTCENTRUM;7261,341381
46003;46003A190;465;01Mar1981;31Dec9999;449,0007666;BOS-BUIPUT;103,5632976
46003;46003A200;2087;01Mar1981;31Dec9999;109,4586304;NIEUWE PAROCHIE;1906,656417
46003;46003A213;1257;01Mar1981;31Dec9999;18,52778131;BIJL;6784,406504
46003;46003A224;715;01Mar1981;31Dec9999;21,74918338;SCHRIJVERSWIJK;3287,479752
46003;46003A242;2316;01Mar1981;31Dec9999;135,7388485;HEIDE;1706,217509
46003;46003A281;634;01Mar1981;31Dec9999;672,0383731;ZILLEBEEK;94,33985102
46003;46003A291;263;01Mar1981;31Dec9999;127,5311195;ZOETWATER;206,2241758
46003;46003A301;3774;01Mar1981;31Dec9999;93,67341407;HALFDREEF - KALLOBAAN;4028,891268
46003;46003A312;1609;01Mar1981;31Dec9999;31,92268818;GAVERLAND;5040,302342
46003;46003A322;809;01Mar1981;31Dec9999;26,55548206;SCHOOFLAND;3046,451946
46003;46003B00-;1684;01Mar1981;31Dec9999;72,55620744;VRASENE-CENTRUM;2320,959239
46003;46003B011;855;01Mar1981;31Dec9999;62,46321442;SMISHOEK;1368,805637
46003;46003B022;553;01Mar1981;31Dec9999;31,00131334;MOSSELBANK;1783,795396
46003;46003B032;120;01Mar1981;31Dec9999;8,643350569;TUINLAAN;1388,35049
46003;46003B081;484;01Mar1981;31Dec9999;530,8957255;VRASENE - VERSPR. BEW.- ZUID;91,16667865
46003;46003B091;173;01Mar1981;31Dec9999;621,2840243;VRASENE - VERSPR. BEW.- NOORD;27,84555746
46003;46003B092;228;01Mar1981;31Dec9999;83,75261444;KLEINE KOUTER;272,2303077
46003;46003C00-;569;01Mar1981;31Dec9999;29,64634373;VERREBROEK-KERN;1919,292326
46003;46003C011;1090;01Mar1981;31Dec9999;115,7892347;ZWAANTJE - HET FORT;941,3655794
46003;46003C072;65;01Mar1981;31Dec9999;418,9696409;INDUSTRIEGEBIED-BEVEREN-POLDER;15,51425059
46003;46003C081;84;01Mar1981;31Dec9999;249,240627;VRASENEPOLDER;33,70237068
46003;46003C091;35;01Mar1981;31Dec9999;199,1691914;KONINGS - KIELDRECHTPOLDER;17,57299899
46003;46003C182;136;01Mar1981;31Dec9999;245,7959576;MOERING - BLOEMPOT;55,33044617
46003;46003C272;34;01Mar1981;31Dec9999;339,1903935;INDUSTRIEGEBIED BLIKKEN;10,02386879
46003;46003D000;2466;01Mar1981;31Dec9999;67,82927153;KIELDRECHT-DORP;3635,598532
46003;46003D012;790;01Mar1981;31Dec9999;30,62509838;CENTRUMWIJK;2579,58355
46003;46003D073;12;01Mar1981;31Dec9999;466,9250671;INDUSTRIEGEBIED-ARENBERGPOLDER;2,57000552
46003;46003D081;270;01Mar1981;31Dec9999;406,5452953;OUDE ARENBERGPOLDER;66,41326394
46003;46003D09-;275;01Mar1981;31Dec9999;260,9290683;KONINGS KIELDRECHTPOLDER;105,3926271
46003;46003D19-;168;01Mar1981;31Dec9999;763,5637127;NIEUWE ARENBERGPOLDER - PROSPERPOLDER;22,00209324
46003;46003E000;19;01Mar1981;31Dec9999;34,03316818;DOEL-KERN;55,8278909
46003;46003E072;0;01Mar1981;31Dec9999;392,3490532;INDUSTRIEGEBIED - KLEIN DOELPOLDER;0
46003;46003E081;82;01Mar1981;31Dec9999;807,8619997;GROTE DOELPOLDER;10,15024844
46003;46003E091;9;01Mar1981;31Dec9999;575,408332;PROSPERPOLDER - NIEUW ARENBERGPOLDER;1,564106653
46003;46003E182;0;01Mar1981;31Dec9999;545,5094775;SCHELDE;0
46003;46003E1MJ;0;01Oct2001;31Dec9999;103,9593449;KERNCENTRALE;0
46003;46003F00-;1759;01Mar1981;31Dec9999;97,59431245;KALLO-KERN;1802,359129
46003;46003F012;579;01Mar1981;31Dec9999;17,59985714;SAS;3289,799432
46003;46003F079;57;01Mar1981;31Dec9999;2419,68944;INDUSTRIEGEBIED KALLO;2,355674206
46003;46003F084;0;01Mar1981;31Dec9999;200,1368339;BEVERENPOLDER;0
46003;46003F183;0;01Mar1981;31Dec9999;281,5991833;SCHELDE;0
46003;46003G00-;1458;01Mar1981;31Dec9999;45,35227487;MELSELE-DORP;3214,833223
46003;46003G01-;1056;01Mar1981;31Dec9999;33,1103022;MELSELE - DORP-ZUID;3189,339662
46003;46003G021;2530;01Mar1981;31Dec9999;107,7803872;GAVERLAND;2347,365849
46003;46003G032;1682;01Mar1981;31Dec9999;65,36575569;BRIEL;2573,212812
46003;46003G042;443;01Mar1981;31Dec9999;27,49387733;BRUGGRAVESTRAAT;1611,267828
46003;46003G073;0;01Mar1981;31Dec9999;220,217228;MELSELEPOLDER;0
46003;46003G081;157;01Mar1981;31Dec9999;345,1980103;TREPELANDSTRAAT;45,4811428
46003;46003G11-;2110;01Mar1981;31Dec9999;122,9372861;MELSELE STATION;1716,322254
46003;46003G18-;539;01Mar1981;31Dec9999;627,2473439;BEEKMOLEN - ES;85,93101354
46003;46003G19-;966;01Mar1981;31Dec9999;245,6390679;VENDOORN - PONJAART;393,2599192
46003;46003H000;1180;01Mar1981;31Dec9999;48,33031536;HAASDONK-KERN;2441,531761
46003;46003H012;424;01Mar1981;31Dec9999;20,4079257;HOGE WEGEL - MELSELESTRAAT;2077,624185
46003;46003H023;611;01Mar1981;31Dec9999;25,28358892;DE BUITEN;2416,587304
46003;46003H034;849;01Mar1981;31Dec9999;24,19618168;PERSTRAAT - BERGSTRAAT;3508,818091
46003;46003H081;633;01Mar1981;31Dec9999;801,7495757;HAASDONK - VERSPREIDE BEWONING;78,95233364
46003;46003H091;204;01Mar1981;31Dec9999;38,43095196;GENTSEWEG - KRUISSTRAAT;530,8221359
46003;46003H112;432;01Mar1981;31Dec9999;76,5943818;HOOGEINDE;564,0100356
46003;46003ZZZZ;3;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46013;46013A001;3020;01Mar1981;31Dec9999;61,04253619;KRUIBEKE-DORP;4947,369799
46013;46013A01-;213;01Mar1981;31Dec9999;16,51611633;HOUTEKRUIS;1289,649429
46013;46013A022;1343;01Mar1981;31Dec9999;33,93381267;OUDE EN NIEUWE WIJK;3957,704408
46013;46013A032;454;01Mar1981;31Dec9999;37,29883583;KROMSTRAAT;1217,196167
46013;46013A043;1462;01Mar1981;31Dec9999;55,33112865;MOORTELSTRAAT - BAZELSTRAAT;2642,273952
46013;46013A08-;134;01Mar1981;31Dec9999;298,6372466;KRUIBEKE-POLDER OOST EN ZUID;44,87049138
46013;46013A0MV;25;01Oct2001;31Dec9999;30,85399257;HOGENAKKERHOEK;81,02679077
46013;46013A0PV;1255;01Oct2001;31Dec9999;934,6936121;STERHOEK-MOLENBERG;134,2685971
46013;46013B000;1464;01Mar1981;31Dec9999;59,0786332;BAZEL-KERN;2478,053267
46013;46013B010;290;01Mar1981;31Dec9999;24,09166095;KEMPHOEK;1203,736017
46013;46013B022;830;01Mar1981;31Dec9999;28,84437543;RAPENBERG-OOST;2877,510737
46013;46013B032;1449;01Mar1981;31Dec9999;47,94687693;RAPENBERG-WEST;3022,094645
46013;46013B043;323;01Mar1981;31Dec9999;17,5209053;HAZENPAD;1843,512047
46013;46013B081;25;01Mar1981;31Dec9999;538,0505178;BAZELSE POLDER;4,646403855
46013;46013B091;1306;01Mar1981;31Dec9999;978,5725753;BAZEL - VERSPR. BEW.- WEST;133,4596976
46013;46013C001;477;01Mar1981;31Dec9999;6,883845461;RUPELMONDE-KERN;6929,266537
46013;46013C012;1397;01Mar1981;31Dec9999;39,5648164;GEERAARD DE CREMERSTRAAT;3530,914906
46013;46013C022;1136;01Mar1981;31Dec9999;34,5285025;SCHAUDRIES - RAAP;3290,035529
46013;46013C091;141;01Mar1981;31Dec9999;106,9558909;RUPELMONDE POLDER;131,8300458
46013;46013ZZZZ;1;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46014;4601410PQ;11;01Oct2001;31Dec9999;75,25759616;E17;14,61646473
46014;4601412QQ;0;01Oct2001;31Dec9999;16,82110602;LOKERENBEEK;0
46014;46014A001;1130;01Mar1981;31Dec9999;24,11973;LOKEREN - MARKT;4684,961233
46014;46014A01-;2287;01Mar1981;31Dec9999;58,0222424;LOKEREN-CENTRUM -KON.BOUDEWIJN;3941,591888
46014;46014A021;1357;01Mar1981;31Dec9999;24,28910279;KOUTER;5586,867542
46014;46014A032;1860;01Mar1981;31Dec9999;26,22432084;DAM;7092,6527
46014;46014A042;1388;01Mar1981;31Dec9999;20,91797061;OUDE BRUG;6635,44292
46014;46014A053;1233;01Mar1981;31Dec9999;12,7280321;LAND VAN LUIK;9687,279148
46014;46014A0MW;40;01Oct2001;31Dec9999;103,9429252;OEVER;38,4826576
46014;46014A0PW;43;01Oct2001;31Dec9999;137,1574452;SPIEVELD;31,35083185
46014;46014A10-;2001;01Mar1981;31Dec9999;99,24732796;ROZEN;2016,175187
46014;46014A112;419;01Mar1981;31Dec9999;73,3377959;GROENSTRAAT;571,3288692
46014;46014A181;223;01Mar1981;31Dec9999;80,04388956;BUILAARS;278,5971562
46014;46014A191;19;01Mar1981;31Dec9999;102,8769255;MOLSBROEK;18,46867011
46014;46014A20-;1305;01Mar1981;31Dec9999;123,8256432;HEIENDE-KERN;1053,901249
46014;46014A212;293;01Mar1981;31Dec9999;18,89867237;HILLARESTRAAT;1550,373456
46014;46014A281;3;01Mar1981;31Dec9999;12,00918464;HEIKANT;24,98087996
46014;46014A291;647;01Mar1981;31Dec9999;1039,329368;HEIENDE - VERSPREIDE BEWONING;62,25168073
46014;46014A2PN;3;01Oct2001;31Dec9999;20,70080871;BREDENHOEK;14,49218744
46014;46014A30-;364;01Mar1981;31Dec9999;45,02647927;GENTSE STEENWEG - EINDE;808,4131958
46014;46014A312;487;01Mar1981;31Dec9999;63,33018029;HUL;768,9856523
46014;46014A323;411;01Mar1981;31Dec9999;34,71758217;OUDENBOS;1183,8382
46014;46014A391;800;01Mar1981;31Dec9999;553,5650312;DE KATTE;144,5177992
46014;46014A402;2124;01Mar1981;31Dec9999;65,54808303;KOPKAPEL;3240,369362
46014;46014A413;422;01Mar1981;31Dec9999;58,15745026;KRIKTE;725,6164053
46014;46014A474;46;01Mar1981;31Dec9999;51,0017935;WAASLAND;90,19290664
46014;46014A495;262;01Mar1981;31Dec9999;264,5832703;BOOGSCHEUT;99,02364566
46014;46014A501;1456;01Mar1981;31Dec9999;94,07610663;BOKSLAAR - SPOELE;1547,683096
46014;46014A51-;785;01Mar1981;31Dec9999;41,12819946;BOKSLAAR - OOSTEINDE;1908,666098
46014;46014A522;394;01Mar1981;31Dec9999;72,16104544;EVERSLAAR;546,0009588
46014;46014A532;2786;01Mar1981;31Dec9999;89,07043215;BOKSLAAR - ZELEBAAN;3127,861775
46014;46014A60-;1644;01Mar1981;31Dec9999;47,41914242;HEIRBRUG;3466,954306
46014;46014A611;1005;01Mar1981;31Dec9999;44,71638875;KARLAPPER;2247,498128
46014;46014A622;351;01Mar1981;31Dec9999;31,05658611;OMLEIDING-ZUID;1130,195053
46014;46014A632;1082;01Mar1981;31Dec9999;70,16297907;PUTTENEN;1542,123801
46014;46014A691;771;01Mar1981;31Dec9999;339,4621492;WERKSTEDE;227,1239966
46014;46014A701;793;01Mar1981;31Dec9999;19,24820848;LOKEREN - STATIONSKWARTIER;4119,863938
46014;46014A712;923;01Mar1981;31Dec9999;26,5082814;UEBERG;3481,930745
46014;46014A723;133;01Mar1981;31Dec9999;23,47848183;BERGENDRIES;566,4761502
46014;46014A734;1868;01Mar1981;31Dec9999;45,1641429;TUINWIJK - GRIJZEBOS;4136,024465
46014;46014A803;717;01Mar1981;31Dec9999;70,63822679;STAAKTE;1015,031142
46014;46014A813;879;01Mar1981;31Dec9999;74,60029564;EYERMANS;1178,279513
46014;46014B00-;1205;01Mar1981;31Dec9999;109,0996688;EKSAARDE-DORP;1104,494645
46014;46014B01-;1643;01Mar1981;31Dec9999;94,42806048;BRUG;1739,9489
46014;46014B09-;885;01Mar1981;31Dec9999;524,3972495;BRIEL;168,7651872
46014;46014B0PP;164;01Oct2001;31Dec9999;465,819487;KRUISKAPEL - ZUIDLEDE;35,20677098
46014;46014B10-;767;01Mar1981;31Dec9999;68,08079791;DOORSLAAR;1126,602542
46014;46014B19-;867;01Mar1981;31Dec9999;587,9978237;KAASWINKELS - MOLENAKKERS;147,4495253
46014;46014B1AA;416;01Oct2001;31Dec9999;99,08301658;SCHEEPKEN;419,8499545
46014;46014B1PA;58;01Oct2001;31Dec9999;182,1634093;STENENBRUG;31,83954463
46014;46014C00-;305;01Mar1981;31Dec9999;41,13274997;DAKNAM-DORP;741,5016021
46014;46014C010;300;01Mar1981;31Dec9999;26,83173691;PONTWEG;1118,078942
46014;46014C091;205;01Mar1981;31Dec9999;325,0266251;BROEK - WEEHAGE;63,07175602
46014;46014C412;105;01Mar1981;31Dec9999;10,04403346;DAKNAMSE BOSSEN;1045,396756
46014;46014ZZZZ;5;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46020;46020A001;530;01Mar1981;31Dec9999;18,41377813;SINT-GILLIS-WAAS-DORP;2878,279494
46020;46020A01-;465;01Mar1981;31Dec9999;37,51977835;HOOGEINDE;1239,346341
46020;46020A022;981;01Mar1981;31Dec9999;33,55945388;NIEUWSTRAAT;2923,170334
46020;46020A033;506;01Mar1981;31Dec9999;31,57284656;DOORN;1602,642951
46020;46020A044;2083;01Mar1981;31Dec9999;66,14427224;STATIONSTRAAT;3149,176685
46020;46020A081;604;01Mar1981;31Dec9999;536,9759633;SCHUILHOEK - ZEVENSTER;112,4817573
46020;46020A09-;518;01Mar1981;31Dec9999;376,2686718;LOEVER;137,6675867
46020;46020A100;731;01Mar1981;31Dec9999;36,47191654;HET KALF;2004,28184
46020;46020A164;17;01Mar1981;31Dec9999;20,89808344;KEMZEKE - GAVERS;81,34717259
46020;46020A180;266;01Mar1981;31Dec9999;718,5215685;POLDERS;37,02046141
46020;46020A19-;0;01Mar1981;31Dec9999;172,6800075;DE STROPERS;0
46020;46020A215;664;01Mar1981;31Dec9999;43,91883235;REEP;1511,879903
46020;46020A222;378;01Mar1981;31Dec9999;37,54473353;HOEKSKEN;1006,798995
46020;46020A283;32;01Mar1981;31Dec9999;97,02873101;KEMPHOEK;32,9799222
46020;46020A31-;319;01Mar1981;31Dec9999;47,3112908;BUITENSTRAAT;674,2576552
46020;46020A482;324;01Mar1981;31Dec9999;165,5605997;HOL;195,6987354
46020;46020B001;769;01Mar1981;31Dec9999;20,72418973;DE KLINGE-KERN;3710,639644
46020;46020B012;1166;01Mar1981;31Dec9999;38,95998158;HEIDE;2992,814557
46020;46020B023;1413;01Mar1981;31Dec9999;55,81160827;WARANDE;2531,73138
46020;46020B062;48;01Mar1981;31Dec9999;15,96447755;KAPELLEDREEF;300,667528
46020;46020B091;400;01Mar1981;31Dec9999;149,2656057;SPAANS KWARTIER;267,9786801
46020;46020C000;1064;01Mar1981;31Dec9999;93,35358732;MEERDONK - KERN;1139,752666
46020;46020C08-;520;01Mar1981;31Dec9999;356,4907078;ZANDLOPER;145,8663546
46020;46020C090;29;01Mar1981;31Dec9999;347,2992279;KONINGS KIELDRECHTPOLDER;8,350148134
46020;46020C11-;233;01Mar1981;31Dec9999;6,11806022;KOUTER;3808,396642
46020;46020C182;194;01Mar1981;31Dec9999;165,4371534;MOLENHOEK;117,2650738
46020;46020C191;119;01Mar1981;31Dec9999;180,7516175;KRONENHOEK;65,83620198
46020;46020D001;1296;01Mar1981;31Dec9999;49,19871232;SINT-PAUWELS-CENTRUM;2634,215285
46020;46020D012;161;01Mar1981;31Dec9999;18,58390384;VOSSELWIJK;866,3411164
46020;46020D022;399;01Mar1981;31Dec9999;15,65374243;HEULDONK;2548,911237
46020;46020D081;724;01Mar1981;31Dec9999;520,8528849;SINT-PAUWELS-VERSPR. BEW.-OOST;139,002782
46020;46020D091;1026;01Mar1981;31Dec9999;491,8459797;SINT-PAUWELS-VERSPR. BEW.-WEST;208,6018881
46020;46020D11-;355;01Mar1981;31Dec9999;23,79052201;KEMZEKE HOEK;1492,190881
46020;46020D123;441;01Mar1981;31Dec9999;30,01132455;ZEVENGEMEET;1469,445307
46020;46020D133;92;01Mar1981;31Dec9999;3,904790772;ZANDSTRAAT;2356,080143
46020;46020D134;114;01Mar1981;31Dec9999;5,022913822;ZANDSTRAAT;2269,598963
46020;46020E084;74;01Mar1981;31Dec9999;129,5663463;PEISELS EN VERRE;57,11359631
46020;46020E093;307;01Mar1981;31Dec9999;197,1876626;OKKERVOORDE;155,6892535
46020;46020E195;4;01Mar1981;31Dec9999;192,0772438;TWAALF GEMEET;2,082495522
46020;46020ZZZZ;4;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46021;4602110PQ;0;01Oct2001;31Dec9999;93,11536345;PAPELAAR;0
46021;4602122MQ;89;01Oct2001;31Dec9999;20,11662026;OOSTJACHTPARK;442,4202419
46021;4602122PQ;0;01Oct2001;31Dec9999;9,197629272;KLAVERBLAD E17;0
46021;46021A001;1491;01Mar1981;31Dec9999;33,79615626;SINT-NIKLAAS - MARKT;4411,744307
46021;46021A011;3310;01Mar1981;31Dec9999;35,72737288;ANKERSTRAAT;9264,605072
46021;46021A021;1560;01Mar1981;31Dec9999;18,44106796;WESTERBUURT;8459,379918
46021;46021A031;398;01Mar1981;31Dec9999;12,02377833;STEDELIJK SPORTPLEIN;3310,107598
46021;46021A032;930;01Mar1981;31Dec9999;15,21091965;VELDSTRAAT;6114,028748
46021;46021A041;805;01Mar1981;31Dec9999;23,0498746;STADSPARK;3492,426809
46021;46021A052;1430;01Mar1981;31Dec9999;18,76237932;CASTROWIJK;7621,634633
46021;46021A070;7;01Mar1981;31Dec9999;60,8767913;STEENBAKKERIJ;11,49863495
46021;46021A101;2651;01Mar1981;31Dec9999;30,72592303;LANDBOUWERSSTRAAT;8627,893775
46021;46021A111;2103;01Mar1981;31Dec9999;56,65362066;DRIEKONINGEN;3712,031068
46021;46021A142;1535;01Mar1981;31Dec9999;136,3747243;VLYMINCKSHOEK;1125,575144
46021;46021A152;2412;01Mar1981;31Dec9999;31,4327601;PADDENSCHOOT;7673,522759
46021;46021A181;303;01Mar1981;31Dec9999;117,2149345;SPIEVELDSTRAAT;258,4994833
46021;46021A182;50;01Mar1981;31Dec9999;38,82156987;WEYNSTRAAT;128,7943794
46021;46021A20-;1362;01Mar1981;31Dec9999;67,62825294;TEREKEN;2013,951183
46021;46021A211;1158;01Mar1981;31Dec9999;39,11978694;HOGENAKKER;2960,138821
46021;46021A232;1494;01Mar1981;31Dec9999;14,64476384;FABIOLAPARK;10201,59845
46021;46021A243;1640;01Mar1981;31Dec9999;57,79186569;HERTJEN;2837,769607
46021;46021A28-;1283;01Mar1981;31Dec9999;329,6531592;HEIMOLEN;389,1969375
46021;46021A290;1393;01Mar1981;31Dec9999;264,0912414;KLETTERBOS;527,4692157
46021;46021A2MN;1081;01Oct2001;31Dec9999;270,0254284;INDUSTRIEPARK;400,3326673
46021;46021A382;306;01Mar1981;31Dec9999;126,3816775;DENNENSTRAAT;242,123705
46021;46021A3AC;192;01Oct2001;31Dec9999;37,59826155;REINAERT;510,6619085
46021;46021A3MB;13;01Oct2001;31Dec9999;40,4647033;WESTAKKERS;32,12676466
46021;46021A3PB;397;01Oct2001;31Dec9999;104,0231371;VOSSEKOT;381,6458638
46021;46021A3QC;33;01Oct2001;31Dec9999;77,7006977;RECREATIEPARK DE STER;42,47066111
46021;46021A401;2485;01Mar1981;31Dec9999;33,03898137;KONINGIN ELISABETHPLEIN;7521,418327
46021;46021A412;1592;01Mar1981;31Dec9999;37,91300245;LINDENSTRAAT;4199,087112
46021;46021A512;2275;01Mar1981;31Dec9999;52,3944762;PRIESTEROGIEWIJK;4342,060777
46021;46021A522;1772;01Mar1981;31Dec9999;23,379165;VAN DURMESTRAAT;7579,398153
46021;46021A533;1526;01Mar1981;31Dec9999;22,89304277;VERBINDINGSSTRAAT;6665,780583
46021;46021A60-;1805;01Mar1981;31Dec9999;59,39698597;RAAP;3038,874735
46021;46021A670;66;01Mar1981;31Dec9999;114,3050306;EUROPARK;57,74024085
46021;46021A6MA;34;01Oct2001;31Dec9999;31,07736887;ENTREPOT;109,4043712
46021;46021A6PA;699;01Oct2001;31Dec9999;102,234613;EERSTE MOERPUT;683,7214711
46021;46021A701;1840;01Mar1981;31Dec9999;37,79869131;MOLEKEN;4867,893401
46021;46021A712;1433;01Mar1981;31Dec9999;41,92801661;BAENSLAND;3417,762432
46021;46021A723;640;01Mar1981;31Dec9999;20,79291701;ABRINGDON;3077,971213
46021;46021A732;1501;01Mar1981;31Dec9999;20,65821157;HAZEWIND;7265,875824
46021;46021A78-;155;01Mar1981;31Dec9999;64,05012235;BOTERMELKSTRAAT;241,9979765
46021;46021A801;1774;01Mar1981;31Dec9999;47,12204334;LEPELHOEK;3764,692433
46021;46021A812;794;01Mar1981;31Dec9999;17,97303587;GROOT KLOOSTERLAND;4417,7289
46021;46021A822;586;01Mar1981;31Dec9999;12,68005371;VIJFSTRATEN;4621,43153
46021;46021A831;1382;01Mar1981;31Dec9999;68,49491695;CLEMENTWIJK;2017,66797
46021;46021A842;1208;01Mar1981;31Dec9999;39,88472487;VROUWENEEKHOEK;3028,728426
46021;46021A893;1505;01Mar1981;31Dec9999;150,6397748;HUIS TEN HALVEN;999,0721253
46021;46021A912;286;01Mar1981;31Dec9999;12,22560657;ZONNEKEN;2339,35223
46021;46021B00-;1589;01Mar1981;31Dec9999;68,1493689;NIEUWENKERKEN-WAAS-CENTRUM;2331,643015
46021;46021B011;1356;01Mar1981;31Dec9999;54,03990281;WALLENHOF;2509,256919
46021;46021B022;552;01Mar1981;31Dec9999;30,78665357;TURKEYEN;1792,984738
46021;46021B099;1394;01Mar1981;31Dec9999;791,926705;NIEUWENKERKEN-WAAS-VERSPR.BEW.;176,0263912
46021;46021B112;1191;01Mar1981;31Dec9999;59,47825079;HEIHOEK;2002,41262
46021;46021C001;1161;01Mar1981;31Dec9999;58,65112049;BELSELE-CENTRUM;1979,501824
46021;46021C012;890;01Mar1981;31Dec9999;34,31258836;POPULIEREN;2593,800242
46021;46021C023;944;01Mar1981;31Dec9999;76,56157136;DUIZEND APPELS;1232,994547
46021;46021C036;372;01Mar1981;31Dec9999;18,7153906;HET AKKER;1987,668908
46021;46021C042;598;01Mar1981;31Dec9999;30,04416631;MOLENWIJK;1990,403042
46021;46021C055;665;01Mar1981;31Dec9999;61,15906724;DEKPRIEM;1087,328552
46021;46021C084;504;01Mar1981;31Dec9999;293,3440522;KOUTERWIJK;171,8119036
46021;46021C091;140;01Mar1981;31Dec9999;248,0549699;WATERSCHOOT;56,43910301
46021;46021C101;1434;01Mar1981;31Dec9999;56,5850726;WATERMOLENWIJK;2534,237272
46021;46021C112;647;01Mar1981;31Dec9999;22,41906236;HOGE BOKSTRAAT;2885,93693
46021;46021C191;1856;01Mar1981;31Dec9999;587,1528056;OSSENHOEK - MOORTELHOEK;316,1017
46021;46021C20-;403;01Mar1981;31Dec9999;34,73332775;PUIVELDE-CENTRUM;1160,268901
46021;46021C282;390;01Mar1981;31Dec9999;129,4912096;MARKSTRAAT;301,178745
46021;46021C291;485;01Mar1981;31Dec9999;332,2956415;GOUDEN LEEUW;145,954367
46021;46021D00-;1833;01Mar1981;31Dec9999;96,5319751;SINAAI - CENTRUM;1898,852684
46021;46021D01-;547;01Mar1981;31Dec9999;91,12943741;ZWAANAARDE;600,245119
46021;46021D022;502;01Mar1981;31Dec9999;37,10771927;SPORTCOMPLEX;1352,818254
46021;46021D032;1414;01Mar1981;31Dec9999;85,85364968;WIJNVELD;1646,988806
46021;46021D091;845;01Mar1981;31Dec9999;1142,355373;DE HONDSNEST;73,96997642
46021;46021D0PN;1178;01Oct2001;31Dec9999;769,9530778;BELSELEBEEK;152,9963363
46021;46021ZZZZ;5;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
46024;46024A00-;1091;01Mar1981;31Dec9999;48,90584034;STEKENE-CENTRUM;2230,817409
46024;46024A02-;754;01Mar1981;31Dec9999;31,16112241;STEKENE-CENTRUM - WEST;2419,681776
46024;46024A03-;2426;01Mar1981;31Dec9999;104,095949;KERKWIJK;2330,542181
46024;46024A04-;161;01Mar1981;31Dec9999;16,3394021;KIEKENHAAG;985,3481727
46024;46024A052;153;01Mar1981;31Dec9999;30,4388965;POTAARDE;502,6463427
46024;46024A0MA;131;01Oct2001;31Dec9999;25,04596816;KLEINE AKKER;523,0382756
46024;46024A0PA;97;01Oct2001;31Dec9999;281,36299;KOKKELBEEK;34,47503881
